time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,cloudcover,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,windgusts_10m,shortwave_radiation,weathercode,city
2026-01-22 00:00:00,9.9,7.4,0.1,0.1,0.0,100,81,987.8,11.7,137,30.6,0.0,61,london
2026-01-22 01:00:00,9.8,7.3,0.0,0.0,0.0,98,82,988.2,11.2,123,24.8,0.0,3,london
2026-01-22 02:00:00,9.8,7.3,0.0,0.0,0.0,100,82,988.4,11.2,123,24.5,0.0,3,london
2026-01-22 03:00:00,9.8,7.5,0.0,0.0,0.0,100,83,988.3,11.0,122,23.8,0.0,3,london
2026-01-22 04:00:00,9.5,6.9,0.0,0.0,0.0,100,84,988.4,12.2,118,25.9,0.0,61,london
2026-01-22 05:00:00,9.1,6.1,0.1,0.1,0.0,100,82,988.4,13.6,122,29.2,0.0,61,london
2026-01-22 06:00:00,8.8,5.8,0.0,0.0,0.0,100,83,988.4,13.7,125,29.5,0.0,3,london
2026-01-22 07:00:00,8.3,5.4,0.0,0.0,0.0,100,85,988.6,12.7,130,28.8,0.0,3,london
2026-01-22 08:00:00,7.9,5.4,0.04,0.04,0.0,100,88,988.9,10.6,120,25.9,0.0,61,london
2026-01-22 09:00:00,7.7,5.2,0.0,0.0,0.0,100,89,989.0,10.0,111,23.0,16.2,3,london
2026-01-22 10:00:00,7.9,5.5,0.0,0.0,0.0,97,88,989.0,10.2,113,22.7,57.0,3,london
2026-01-22 11:00:00,8.5,5.9,0.0,0.0,0.0,100,86,988.8,11.2,130,26.3,99.0,3,london
2026-01-22 12:00:00,9.0,6.3,0.0,0.0,0.0,100,83,988.4,12.3,130,27.0,118.0,3,london
2026-01-22 13:00:00,9.2,6.2,0.0,0.0,0.0,100,82,988.3,14.5,136,32.0,119.0,3,london
2026-01-22 14:00:00,9.3,6.4,0.0,0.0,0.0,97,81,988.1,14.0,134,33.1,76.0,3,london
2026-01-22 15:00:00,9.3,6.6,0.0,0.0,0.0,96,81,988.0,12.1,120,30.6,57.0,3,london
2026-01-22 16:00:00,9.0,6.5,0.0,0.0,0.0,93,84,987.8,11.6,126,27.7,26.0,3,london
2026-01-22 17:00:00,8.5,6.0,0.0,0.0,0.0,92,87,987.6,11.0,109,25.9,2.0,3,london
2026-01-22 18:00:00,8.1,5.6,0.0,0.0,0.0,93,88,987.5,10.7,104,24.5,0.0,3,london
2026-01-22 19:00:00,7.8,5.2,0.1,0.1,0.0,92,90,987.1,11.6,106,25.2,0.0,61,london
2026-01-22 20:00:00,7.7,5.1,0.4,0.1,0.0,98,91,986.7,11.6,112,25.9,0.0,61,london
2026-01-22 21:00:00,7.6,5.1,0.0,0.0,0.0,83,92,986.2,10.9,107,25.9,0.0,51,london
2026-01-22 22:00:00,7.5,5.4,0.0,0.0,0.0,87,94,985.7,9.2,101,23.8,0.0,3,london
2026-01-22 23:00:00,7.3,5.4,0.0,0.0,0.0,86,96,985.5,7.3,101,19.4,0.0,3,london
2026-01-23 00:00:00,7.4,5.5,0.0,0.0,0.0,96,96,985.3,7.8,112,16.2,0.0,3,london
2026-01-23 01:00:00,7.7,5.6,0.0,0.0,0.0,81,94,985.7,8.9,166,19.1,0.0,2,london
2026-01-23 02:00:00,7.3,5.1,0.0,0.0,0.0,65,88,986.3,8.0,175,22.0,0.0,2,london
2026-01-23 03:00:00,6.6,4.7,0.0,0.0,0.0,40,92,986.2,5.4,127,16.6,0.0,1,london
2026-01-23 04:00:00,6.0,3.9,0.0,0.0,0.0,54,93,986.1,6.4,128,13.3,0.0,2,london
2026-01-23 05:00:00,5.9,3.7,0.0,0.0,0.0,100,93,986.0,6.7,126,13.7,0.0,3,london
2026-01-23 06:00:00,6.4,4.3,0.0,0.0,0.0,94,94,986.2,7.5,125,15.8,0.0,3,london
2026-01-23 07:00:00,6.4,4.0,0.0,0.0,0.0,94,91,986.2,8.4,115,17.6,0.0,3,london
2026-01-23 08:00:00,6.3,3.7,0.0,0.0,0.0,98,91,986.3,9.2,116,19.8,0.0,3,london
2026-01-23 09:00:00,6.4,3.6,0.0,0.0,0.0,100,91,986.4,11.4,114,25.2,21.0,3,london
2026-01-23 10:00:00,7.1,3.8,0.0,0.0,0.0,100,87,986.4,14.4,127,31.7,46.0,3,london
2026-01-23 11:00:00,7.6,4.3,0.0,0.0,0.0,100,84,986.3,14.9,122,33.1,76.0,3,london
2026-01-23 12:00:00,8.1,4.5,0.0,0.0,0.0,100,80,986.0,16.3,121,36.4,106.0,3,london
2026-01-23 13:00:00,8.1,4.5,0.0,0.0,0.0,100,80,986.0,16.2,122,37.1,97.0,3,london
2026-01-23 14:00:00,8.0,4.6,0.0,0.0,0.0,99,82,986.0,15.3,124,36.7,72.0,3,london
2026-01-23 15:00:00,7.8,4.5,0.0,0.0,0.0,99,84,986.1,14.5,125,36.0,44.0,3,london
2026-01-23 16:00:00,7.5,4.3,0.0,0.0,0.0,99,85,986.3,14.4,122,34.6,21.0,3,london
2026-01-23 17:00:00,7.3,4.0,0.0,0.0,0.0,100,87,986.5,14.3,118,32.8,4.0,3,london
2026-01-23 18:00:00,7.0,3.8,0.0,0.0,0.0,100,88,986.8,14.5,117,31.3,0.0,3,london
2026-01-23 19:00:00,6.9,3.7,0.0,0.0,0.0,88,89,987.1,14.2,117,31.0,0.0,2,london
2026-01-23 20:00:00,6.9,3.7,0.0,0.0,0.0,77,89,987.5,13.7,120,30.6,0.0,2,london
2026-01-23 21:00:00,6.8,3.8,0.0,0.0,0.0,65,89,987.9,13.1,122,30.2,0.0,2,london
2026-01-23 22:00:00,6.7,3.7,0.0,0.0,0.0,64,89,988.2,12.8,122,29.2,0.0,2,london
2026-01-23 23:00:00,6.7,3.6,0.0,0.0,0.0,64,89,988.4,12.6,121,28.1,0.0,2,london
2026-01-24 00:00:00,6.5,3.5,0.0,0.0,0.0,63,89,988.7,12.1,120,26.6,0.0,2,london
2026-01-24 01:00:00,6.3,3.4,0.0,0.0,0.0,75,89,989.1,11.6,120,25.2,0.0,3,london
2026-01-24 02:00:00,6.1,3.2,0.0,0.0,0.0,88,89,989.6,11.1,119,23.8,0.0,3,london
2026-01-24 03:00:00,5.9,3.0,0.0,0.0,0.0,100,89,990.1,10.6,118,22.7,0.0,3,london
2026-01-24 04:00:00,5.8,2.8,0.0,0.0,0.0,100,89,990.4,10.6,118,22.7,0.0,3,london
2026-01-24 05:00:00,5.6,2.7,0.0,0.0,0.0,100,90,990.7,10.9,117,23.4,0.0,3,london
2026-01-24 06:00:00,5.5,2.5,0.0,0.0,0.0,100,90,991.1,10.9,117,23.8,0.0,3,london
2026-01-24 07:00:00,5.5,2.6,0.0,0.0,0.0,92,91,991.6,10.3,119,23.0,0.0,3,london
2026-01-24 08:00:00,5.4,2.6,0.0,0.0,0.0,85,91,992.2,9.9,123,21.6,0.0,3,london
2026-01-24 09:00:00,5.7,2.9,0.0,0.0,0.0,77,90,992.7,9.7,129,21.6,36.0,3,london
2026-01-24 10:00:00,6.6,3.7,0.0,0.0,0.0,77,85,993.1,10.7,135,23.8,100.0,2,london
2026-01-24 11:00:00,7.7,4.5,0.0,0.0,0.0,78,78,993.4,12.3,140,27.0,161.0,2,london
2026-01-24 12:00:00,8.5,5.1,0.0,0.0,0.0,78,72,993.7,13.1,143,29.5,205.0,2,london
2026-01-24 13:00:00,8.8,5.3,0.0,0.0,0.0,68,69,993.8,13.5,146,30.6,223.0,3,london
2026-01-24 14:00:00,8.8,5.3,0.0,0.0,0.0,57,67,993.8,13.1,148,30.6,208.0,3,london
2026-01-24 15:00:00,8.5,5.1,0.0,0.0,0.0,47,67,993.9,12.3,148,29.5,159.0,3,london
2026-01-24 16:00:00,7.8,4.7,0.0,0.0,0.0,48,71,994.0,10.2,138,25.9,80.0,2,london
2026-01-24 17:00:00,6.7,3.9,0.0,0.0,0.0,50,78,994.2,8.4,115,21.2,15.0,2,london
2026-01-24 18:00:00,5.8,3.1,0.0,0.0,0.0,51,83,994.4,8.3,95,18.4,0.0,2,london
2026-01-24 19:00:00,5.3,2.4,0.0,0.0,0.0,49,86,994.6,9.0,88,18.7,0.0,2,london
2026-01-24 20:00:00,4.9,1.9,0.0,0.0,0.0,46,87,994.9,9.7,86,20.9,0.0,2,london
2026-01-24 21:00:00,4.6,1.5,0.0,0.0,0.0,44,88,995.2,10.1,86,22.0,0.0,2,london
2026-01-24 22:00:00,4.3,1.2,0.0,0.0,0.0,63,90,995.3,10.1,84,21.2,0.0,3,london
2026-01-24 23:00:00,4.1,1.1,0.0,0.0,0.0,81,91,995.4,9.4,83,19.8,0.0,3,london
2026-01-25 00:00:00,3.9,0.9,0.0,0.0,0.0,100,92,995.5,9.1,81,18.7,0.0,3,london
2026-01-25 01:00:00,3.7,0.7,0.0,0.0,0.0,100,92,995.7,8.8,78,18.4,0.0,3,london
2026-01-25 02:00:00,3.5,0.5,0.0,0.0,0.0,100,93,995.8,8.9,76,18.4,0.0,3,london
2026-01-25 03:00:00,3.4,0.5,0.0,0.0,0.0,100,93,996.0,8.6,75,18.0,0.0,3,london
2026-01-25 04:00:00,3.4,0.5,0.0,0.0,0.0,91,94,996.2,8.3,76,17.5,0.0,3,london
2026-01-25 05:00:00,3.4,0.6,0.0,0.0,0.0,82,95,996.3,7.9,78,16.9,0.0,3,london
2026-01-25 06:00:00,3.4,0.7,0.0,0.0,0.0,76,96,996.4,7.6,78,16.4,0.0,3,london
2026-01-25 07:00:00,5.6,2.7,0.0,0.0,0.0,98,93,992.2,10.9,96,23.8,0.0,3,london
2026-01-25 08:00:00,5.6,2.7,0.0,0.0,0.0,95,92,992.6,10.4,90,23.4,0.0,3,london
2026-01-25 09:00:00,5.7,2.8,0.0,0.0,0.0,93,91,992.9,10.4,88,23.8,15.0,3,london
2026-01-25 10:00:00,6.1,3.2,0.0,0.0,0.0,95,89,993.1,10.4,92,24.5,38.0,3,london
2026-01-25 11:00:00,6.6,3.9,0.0,0.0,0.0,98,88,993.2,10.2,98,25.6,56.0,3,london
2026-01-25 12:00:00,7.0,4.2,0.0,0.0,0.0,100,86,993.4,10.4,104,26.3,67.0,3,london
2026-01-25 13:00:00,7.1,4.3,0.1,0.1,0.0,100,85,993.8,10.1,107,26.3,71.0,3,london
2026-01-25 14:00:00,7.0,4.1,0.1,0.1,0.0,100,84,994.2,10.1,107,25.9,65.0,3,london
2026-01-25 15:00:00,6.8,4.0,0.1,0.1,0.0,100,84,994.7,9.7,105,25.2,49.0,3,london
2026-01-25 16:00:00,6.5,3.8,0.0,0.0,0.0,88,86,995.2,9.1,99,24.1,24.0,2,london
2026-01-25 17:00:00,6.1,3.4,0.0,0.0,0.0,75,88,995.7,9.0,90,23.0,5.0,2,london
2026-01-25 18:00:00,5.8,3.2,0.0,0.0,0.0,63,90,996.3,8.4,83,20.9,0.0,2,london
2026-01-25 19:00:00,5.5,3.1,0.0,0.0,0.0,75,91,996.9,7.1,75,17.6,0.0,3,london
2026-01-25 20:00:00,5.3,3.1,0.0,0.0,0.0,88,92,997.5,5.7,72,13.7,0.0,3,london
2026-01-25 21:00:00,5.2,3.1,0.0,0.0,0.0,100,93,998.0,4.8,63,10.8,0.0,3,london
2026-01-25 22:00:00,5.2,3.1,0.0,0.0,0.0,98,94,998.5,4.7,58,10.1,0.0,3,london
2026-01-25 23:00:00,5.2,3.1,0.0,0.0,0.0,97,94,998.9,5.2,56,10.4,0.0,3,london
2026-01-26 00:00:00,5.1,2.9,0.0,0.0,0.0,95,94,999.3,5.5,58,11.2,0.0,3,london
2026-01-26 01:00:00,4.8,2.5,0.0,0.0,0.0,87,94,999.6,5.8,60,11.9,0.0,2,london
2026-01-26 02:00:00,4.3,1.8,0.0,0.0,0.0,79,93,999.9,6.1,62,12.6,0.0,2,london
2026-01-26 03:00:00,3.9,1.3,0.0,0.0,0.0,71,93,1000.1,6.4,63,13.3,0.0,2,london
2026-01-26 04:00:00,3.4,0.7,0.0,0.0,0.0,62,94,1000.2,6.4,63,13.7,0.0,2,london
2026-01-26 05:00:00,2.8,0.1,0.0,0.0,0.0,54,95,1000.1,6.6,68,14.0,0.0,2,london
2026-01-26 06:00:00,2.5,-0.3,0.0,0.0,0.0,45,96,1000.2,6.5,71,14.0,0.0,2,london
2026-01-26 07:00:00,2.3,-0.5,0.0,0.0,0.0,55,96,1000.5,6.4,74,13.7,0.0,2,london
2026-01-26 08:00:00,2.3,-0.5,0.0,0.0,0.0,65,96,1001.0,6.3,77,13.7,0.0,2,london
2026-01-26 09:00:00,2.7,-0.1,0.0,0.0,0.0,75,95,1001.2,6.6,81,14.0,39.0,2,london
2026-01-26 10:00:00,3.6,0.7,0.0,0.0,0.0,82,91,1001.1,7.2,84,16.2,100.0,3,london
2026-01-26 11:00:00,4.8,1.9,0.0,0.0,0.0,89,86,1000.9,8.3,88,19.1,154.0,3,london
2026-01-26 12:00:00,5.6,2.6,0.0,0.0,0.0,96,81,1000.6,9.4,90,21.6,183.0,3,london
2026-01-26 13:00:00,5.7,2.4,0.0,0.0,0.0,95,77,1000.3,10.1,88,23.0,172.0,3,london
2026-01-26 14:00:00,5.4,1.9,0.0,0.0,0.0,94,74,999.9,10.5,86,24.1,132.0,3,london
2026-01-26 15:00:00,4.9,1.2,0.0,0.0,0.0,93,72,999.6,10.9,84,24.5,87.0,3,london
2026-01-26 16:00:00,4.4,0.7,0.0,0.0,0.0,95,73,999.5,10.9,82,24.5,45.0,3,london
2026-01-26 17:00:00,3.8,0.0,0.0,0.0,0.0,96,76,999.6,10.9,82,23.8,9.0,3,london
2026-01-26 18:00:00,3.3,-0.4,0.0,0.0,0.0,98,78,999.6,10.2,80,23.0,0.0,3,london
2026-01-26 19:00:00,3.0,-0.6,0.0,0.0,0.0,96,79,999.5,9.3,77,22.3,0.0,3,london
2026-01-26 20:00:00,2.8,-0.5,0.0,0.0,0.0,94,81,999.4,7.8,68,21.6,0.0,3,london
2026-01-26 21:00:00,2.6,-0.6,0.0,0.0,0.0,92,82,999.3,7.1,60,20.5,0.0,3,london
2026-01-26 22:00:00,2.4,-0.8,0.0,0.0,0.0,86,84,999.3,7.2,53,19.8,0.0,2,london
2026-01-26 23:00:00,2.3,-1.0,0.0,0.0,0.0,79,85,999.4,7.4,51,19.1,0.0,2,london
2026-01-20 00:00:00,-0.2,-5.0,0.0,0.0,0.0,0,60,1020.3,12.5,147,27.7,0.0,0,berlin
2026-01-20 01:00:00,-0.5,-5.3,0.0,0.0,0.0,0,61,1019.7,12.6,149,27.7,0.0,0,berlin
2026-01-20 02:00:00,-0.7,-5.6,0.0,0.0,0.0,0,62,1019.8,12.7,151,28.1,0.0,0,berlin
2026-01-20 03:00:00,-1.1,-6.0,0.0,0.0,0.0,0,62,1019.9,12.4,150,28.1,0.0,0,berlin
2026-01-20 04:00:00,-1.4,-6.2,0.0,0.0,0.0,0,61,1019.1,11.1,155,28.1,0.0,0,berlin
2026-01-20 05:00:00,-1.8,-6.5,0.0,0.0,0.0,0,63,1019.3,10.5,153,23.8,0.0,0,berlin
2026-01-20 06:00:00,-2.4,-7.0,0.0,0.0,0.0,0,65,1019.0,10.1,145,23.4,0.0,0,berlin
2026-01-20 07:00:00,-2.7,-7.3,0.0,0.0,0.0,0,66,1018.8,10.0,142,22.7,0.0,0,berlin
2026-01-20 08:00:00,-2.8,-7.4,0.0,0.0,0.0,0,67,1018.6,10.6,145,24.1,19.8,0,berlin
2026-01-20 09:00:00,-2.2,-6.8,0.0,0.0,0.0,0,63,1018.2,10.0,150,23.8,97.8,0,berlin
2026-01-20 10:00:00,-1.7,-6.2,0.0,0.0,0.0,0,60,1018.4,9.3,152,22.0,178.2,0,berlin
2026-01-20 11:00:00,-0.8,-5.2,0.0,0.0,0.0,0,57,1017.9,8.9,153,21.2,230.8,0,berlin
2026-01-20 12:00:00,0.1,-4.3,0.0,0.0,0.0,0,54,1017.2,8.9,148,22.0,242.5,0,berlin
2026-01-20 13:00:00,0.8,-3.6,0.0,0.0,0.0,0,53,1016.6,8.6,147,20.9,212.5,0,berlin
2026-01-20 14:00:00,1.1,-3.1,0.0,0.0,0.0,0,52,1016.3,7.4,141,19.1,145.8,0,berlin
2026-01-20 15:00:00,0.9,-3.2,0.0,0.0,0.0,0,53,1016.0,7.2,127,16.2,59.8,0,berlin
2026-01-20 16:00:00,0.5,-3.6,0.0,0.0,0.0,0,56,1015.5,6.9,133,16.6,3.5,0,berlin
2026-01-20 17:00:00,0.0,-4.0,0.0,0.0,0.0,0,58,1015.1,6.9,137,16.2,0.0,0,berlin
2026-01-20 18:00:00,-0.5,-4.6,0.0,0.0,0.0,7,60,1014.4,7.4,137,15.8,0.0,1,berlin
2026-01-20 19:00:00,-1.0,-5.2,0.0,0.0,0.0,0,63,1014.1,7.9,141,17.3,0.0,0,berlin
2026-01-20 20:00:00,-1.5,-5.5,0.0,0.0,0.0,0,65,1013.9,7.1,150,18.0,0.0,0,berlin
2026-01-20 21:00:00,-2.0,-6.1,0.0,0.0,0.0,0,68,1013.4,7.4,141,18.0,0.0,0,berlin
2026-01-20 22:00:00,-2.5,-6.5,0.0,0.0,0.0,0,71,1012.6,6.9,133,16.2,0.0,0,berlin
2026-01-20 23:00:00,-2.8,-6.6,0.0,0.0,0.0,0,72,1012.2,5.4,138,14.8,0.0,0,berlin
2026-01-21 00:00:00,-3.0,-6.9,0.0,0.0,0.0,0,73,1011.7,5.9,128,14.0,0.0,0,berlin
2026-01-21 01:00:00,-3.2,-7.0,0.0,0.0,0.0,0,74,1011.5,5.7,125,13.3,0.0,0,berlin
2026-01-21 02:00:00,-3.3,-7.4,0.0,0.0,0.0,0,74,1010.7,6.9,129,15.8,0.0,0,berlin
2026-01-21 03:00:00,-3.4,-7.5,0.0,0.0,0.0,0,74,1009.9,7.1,131,16.2,0.0,0,berlin
2026-01-21 04:00:00,-3.5,-7.6,0.0,0.0,0.0,0,74,1009.3,6.9,133,18.7,0.0,0,berlin
2026-01-21 05:00:00,-3.7,-7.9,0.0,0.0,0.0,0,75,1008.9,8.0,126,17.6,0.0,0,berlin
2026-01-21 06:00:00,-3.9,-8.1,0.0,0.0,0.0,0,75,1008.6,7.7,127,18.4,0.0,0,berlin
2026-01-21 07:00:00,-4.0,-8.3,0.0,0.0,0.0,0,76,1008.3,8.5,126,19.1,0.0,0,berlin
2026-01-21 08:00:00,-4.1,-8.4,0.0,0.0,0.0,0,76,1007.9,8.8,125,19.8,21.5,0,berlin
2026-01-21 09:00:00,-3.7,-7.9,0.0,0.0,0.0,0,74,1007.4,7.7,127,19.8,101.5,0,berlin
2026-01-21 10:00:00,-2.9,-7.0,0.0,0.0,0.0,0,70,1006.7,7.0,125,17.6,184.0,0,berlin
2026-01-21 11:00:00,-1.9,-5.9,0.0,0.0,0.0,0,66,1005.9,6.1,135,16.9,236.5,0,berlin
2026-01-21 12:00:00,-0.9,-4.8,0.0,0.0,0.0,0,63,1005.1,6.1,118,15.5,250.0,0,berlin
2026-01-21 13:00:00,0.0,-3.9,0.0,0.0,0.0,0,61,1004.5,6.5,109,15.5,220.5,0,berlin
2026-01-21 14:00:00,0.6,-3.4,0.0,0.0,0.0,0,59,1004.1,7.1,105,16.9,153.0,0,berlin
2026-01-21 15:00:00,0.6,-3.3,0.0,0.0,0.0,0,58,1003.8,6.2,100,15.5,64.0,0,berlin
2026-01-21 16:00:00,0.4,-3.7,0.0,0.0,0.0,0,59,1003.3,7.3,99,16.2,4.2,0,berlin
2026-01-21 17:00:00,-0.1,-4.2,0.0,0.0,0.0,0,60,1002.9,7.4,104,16.9,0.0,0,berlin
2026-01-21 18:00:00,-0.7,-4.6,0.0,0.0,0.0,0,64,1002.8,6.3,103,18.0,0.0,0,berlin
2026-01-21 19:00:00,-1.0,-4.7,0.0,0.0,0.0,0,66,1002.8,5.2,102,13.0,0.0,0,berlin
2026-01-21 20:00:00,-1.3,-5.1,0.0,0.0,0.0,0,67,1002.5,5.8,97,12.6,0.0,0,berlin
2026-01-21 21:00:00,-1.6,-5.7,0.0,0.0,0.0,0,67,1002.0,7.3,79,15.8,0.0,0,berlin
2026-01-21 22:00:00,-2.0,-6.3,0.0,0.0,0.0,0,69,1001.6,8.8,99,19.1,0.0,0,berlin
2026-01-21 23:00:00,-2.6,-6.7,0.0,0.0,0.0,0,72,1001.5,7.6,90,19.4,0.0,0,berlin
2026-01-22 00:00:00,-3.0,-7.1,0.0,0.0,0.0,0,74,1001.2,8.0,95,18.0,0.0,0,berlin
2026-01-22 01:00:00,-3.2,-7.3,0.0,0.0,0.0,0,76,1000.8,7.3,99,18.0,0.0,0,berlin
2026-01-22 02:00:00,-3.4,-7.4,0.0,0.0,0.0,0,77,1000.6,6.5,96,16.2,0.0,0,berlin
2026-01-22 03:00:00,-3.5,-7.7,0.0,0.0,0.0,0,76,1000.5,7.6,95,16.9,0.0,0,berlin
2026-01-22 04:00:00,-3.8,-7.9,0.0,0.0,0.0,0,77,1000.4,7.2,93,16.6,0.0,0,berlin
2026-01-22 05:00:00,-4.0,-8.2,0.0,0.0,0.0,0,76,1000.2,7.6,98,17.6,0.0,0,berlin
2026-01-22 06:00:00,-4.0,-8.2,0.0,0.0,0.0,0,76,1000.1,7.2,93,17.3,0.0,0,berlin
2026-01-22 07:00:00,-4.7,-8.7,0.0,0.0,0.0,0,78,1000.5,6.8,88,16.1,0.0,0,berlin
2026-01-22 08:00:00,-5.3,-9.4,0.0,0.0,0.0,0,80,1000.9,6.7,76,15.5,23.9,0,berlin
2026-01-22 09:00:00,-5.5,-9.5,0.0,0.0,0.0,20,80,1000.9,6.7,78,16.0,107.0,0,berlin
2026-01-22 10:00:00,-4.8,-8.9,0.0,0.0,0.0,22,77,1000.8,6.9,81,16.9,188.0,1,berlin
2026-01-22 11:00:00,-3.9,-7.9,0.0,0.0,0.0,8,73,1000.2,6.3,77,18.0,244.0,0,berlin
2026-01-22 12:00:00,-3.1,-7.1,0.0,0.0,0.0,28,70,999.8,6.4,74,17.3,255.0,1,berlin
2026-01-22 13:00:00,-2.7,-6.7,0.0,0.0,0.0,19,69,999.7,6.8,72,18.0,224.0,1,berlin
2026-01-22 14:00:00,-2.5,-6.7,0.0,0.0,0.0,4,69,999.8,7.8,68,18.7,158.0,0,berlin
2026-01-22 15:00:00,-2.9,-7.0,0.0,0.0,0.0,18,72,999.9,7.3,70,19.1,68.0,1,berlin
2026-01-22 16:00:00,-3.7,-7.7,0.0,0.0,0.0,30,76,1000.0,7.2,72,18.0,5.0,1,berlin
2026-01-22 17:00:00,-4.2,-8.1,0.0,0.0,0.0,44,81,1000.1,6.6,77,16.6,0.0,1,berlin
2026-01-22 18:00:00,-4.3,-8.3,0.0,0.0,0.0,34,84,1000.3,6.9,81,16.2,0.0,1,berlin
2026-01-22 19:00:00,-4.5,-8.6,0.0,0.0,0.0,16,85,1000.3,8.3,88,19.1,0.0,1,berlin
2026-01-22 20:00:00,-4.7,-9.0,0.0,0.0,0.0,10,84,1000.5,9.0,92,21.2,0.0,1,berlin
2026-01-22 21:00:00,-5.1,-9.5,0.0,0.0,0.0,35,84,1000.6,9.0,92,20.9,0.0,1,berlin
2026-01-22 22:00:00,-5.6,-10.0,0.0,0.0,0.0,14,82,1000.9,9.0,88,21.6,0.0,1,berlin
2026-01-22 23:00:00,-6.1,-10.6,0.0,0.0,0.0,1,80,1001.1,9.4,86,22.0,0.0,0,berlin
2026-01-23 00:00:00,-6.5,-11.1,0.0,0.0,0.0,35,80,1001.1,9.4,86,22.3,0.0,1,berlin
2026-01-23 01:00:00,-6.9,-11.6,0.0,0.0,0.0,64,80,1001.2,9.7,86,23.4,0.0,2,berlin
2026-01-23 02:00:00,-7.3,-11.9,0.0,0.0,0.0,47,80,1001.2,9.7,88,23.4,0.0,2,berlin
2026-01-23 03:00:00,-7.5,-12.2,0.0,0.0,0.0,45,79,1001.2,9.7,90,23.8,0.0,2,berlin
2026-01-23 04:00:00,-7.8,-12.5,0.0,0.0,0.0,48,79,1001.2,10.1,90,24.5,0.0,2,berlin
2026-01-23 05:00:00,-8.0,-13.0,0.0,0.0,0.0,53,79,1001.1,11.5,90,27.4,0.0,2,berlin
2026-01-23 06:00:00,-8.3,-13.3,0.0,0.0,0.0,46,80,1001.6,11.5,88,28.1,0.0,2,berlin
2026-01-23 07:00:00,-8.6,-13.6,0.0,0.0,0.0,69,80,1002.1,11.5,88,28.1,0.0,2,berlin
2026-01-23 08:00:00,-8.7,-13.8,0.0,0.0,0.0,71,80,1002.4,11.9,87,29.2,23.0,2,berlin
2026-01-23 09:00:00,-8.2,-13.4,0.0,0.0,0.0,47,76,1002.4,12.6,87,30.6,102.0,2,berlin
2026-01-23 10:00:00,-7.4,-12.6,0.0,0.0,0.0,27,70,1002.4,12.3,87,32.0,187.0,1,berlin
2026-01-23 11:00:00,-6.5,-11.6,0.0,0.0,0.0,35,65,1002.4,11.9,87,30.6,238.0,1,berlin
2026-01-23 12:00:00,-5.8,-10.9,0.0,0.0,0.0,40,63,1002.4,11.9,85,29.9,253.0,1,berlin
2026-01-23 13:00:00,-5.6,-10.7,0.0,0.0,0.0,35,62,1002.3,12.0,83,30.2,233.0,1,berlin
2026-01-23 14:00:00,-5.7,-10.7,0.0,0.0,0.0,29,64,1002.1,11.7,79,30.6,174.0,1,berlin
2026-01-23 15:00:00,-5.9,-10.9,0.0,0.0,0.0,24,66,1002.0,11.8,78,30.6,87.0,1,berlin
2026-01-23 16:00:00,-6.2,-11.2,0.0,0.0,0.0,38,71,1002.0,11.7,79,29.9,13.0,2,berlin
2026-01-23 17:00:00,-6.7,-11.6,0.0,0.0,0.0,52,76,1002.2,11.3,81,28.4,0.0,2,berlin
2026-01-23 18:00:00,-7.0,-11.9,0.0,0.0,0.0,66,81,1002.3,11.3,83,27.7,0.0,2,berlin
2026-01-23 19:00:00,-7.1,-11.9,0.0,0.0,0.0,74,83,1002.4,11.3,83,27.7,0.0,3,berlin
2026-01-23 20:00:00,-7.0,-11.9,0.0,0.0,0.0,83,84,1002.5,11.3,81,28.4,0.0,3,berlin
2026-01-23 21:00:00,-6.9,-11.7,0.0,0.0,0.0,91,85,1002.5,11.3,81,28.8,0.0,3,berlin
2026-01-23 22:00:00,-6.7,-11.5,0.0,0.0,0.0,89,85,1002.4,11.3,81,29.2,0.0,3,berlin
2026-01-23 23:00:00,-6.5,-11.4,0.0,0.0,0.0,88,85,1002.1,11.7,81,29.2,0.0,3,berlin
2026-01-24 00:00:00,-6.3,-11.1,0.0,0.0,0.0,86,85,1001.9,11.7,81,29.2,0.0,3,berlin
2026-01-24 01:00:00,-6.1,-10.9,0.0,0.0,0.0,88,86,1001.7,11.7,79,28.8,0.0,3,berlin
2026-01-24 02:00:00,-5.9,-10.7,0.0,0.0,0.0,91,86,1001.6,11.4,77,28.4,0.0,3,berlin
2026-01-24 03:00:00,-5.7,-10.4,0.0,0.0,0.0,93,87,1001.4,11.4,77,28.1,0.0,3,berlin
2026-01-24 04:00:00,-5.6,-10.2,0.0,0.0,0.0,95,88,1001.3,11.1,77,28.1,0.0,3,berlin
2026-01-24 05:00:00,-5.4,-9.9,0.0,0.0,0.0,97,89,1001.2,10.7,78,27.7,0.0,3,berlin
2026-01-24 06:00:00,-5.1,-9.6,0.0,0.0,0.0,99,89,1001.2,10.6,80,27.7,0.0,3,berlin
2026-01-24 07:00:00,-4.7,-9.2,0.0,0.0,0.0,99,89,1001.2,10.5,82,27.7,0.0,3,berlin
2026-01-24 08:00:00,-4.3,-8.7,0.0,0.0,0.0,100,88,1001.3,10.9,84,27.4,11.0,3,berlin
2026-01-24 09:00:00,-3.8,-8.2,0.0,0.0,0.0,100,87,1001.4,10.9,84,27.4,37.0,3,berlin
